"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",94.4473463107655,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",95.9977017661338,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",96.6463814814915,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",97.5045704416097,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",97.1984524002014,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",97.3262211214884,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",97.6783528683555,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",98.3909736099551,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",99.2315855326048,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.6707403355559,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.550841292668,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",100.546832839171,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",100.619904545641,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",102.561051075408,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",102.395789708541,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",103.26925467041,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",104.356267773414,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",104.578910678124,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",105.084799258742,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",105.18902228972,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",105.89318373935,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",106.5375418388,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",107.101588276384,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",107.836686145466,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",108.304391123642,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",108.546632568142,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",108.527176441694,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",108.814799868084,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",107.835091608461,
"JPN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",107.796917944776,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",52.3260815684408,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",53.2837510698673,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",55.2227825974397,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",56.7489899375665,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",60.3574035640745,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",62.4706757216641,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",64.5371032248297,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",66.4123870474768,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",67.2154899799006,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",68.7931318066512,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",69.8815589727076,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",70.8187825415354,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",70.5407438541105,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",70.0675043033594,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",69.3179061665594,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",68.6704222224263,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",69.137181071209,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",70.0806909400563,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",70.9776039083542,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",71.3189894127209,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",72.4000079756234,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",73.7854181185715,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",74.5027485968959,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",79.6213444144952,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",81.4498594033609,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",81.8633759119977,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",82.7317818449318,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",84.2711381159718,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",85.9290754460884,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",88.6077262926482,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",90.001926398364,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",89.1944978017148,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",88.3330534197494,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",88.4751220951727,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",89.5579133767101,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",90.5058938036662,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",91.0252125688964,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",91.0402964522065,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",90.8530263363925,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",91.7993260731818,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",93.587842286093,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",95.0912235518952,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",96.4855744159033,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",97.3999610946188,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",97.6131179894785,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",97.1703482198199,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",96.5313470467333,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",95.9589363830314,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",95.4638511060063,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",95.7210091555503,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",95.6861464316507,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",96.2072646603182,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",96.9095844528532,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",96.9628680102404,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",97.3973430253665,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.8164899276683,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.5496493008895,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.660776049649,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.565949573489,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.223625075972,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",101.379695509212,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",101.492289350397,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",101.682867003971,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",101.931371750043,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",102.112787978379,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",102.67238053843,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",103.198918424589,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",103.430126621718,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",103.97717214954,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",104.139929411115,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",104.410730687081,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",104.57322498037,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",104.151408519321,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",103.85869341552,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",103.656080415598,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",104.206930013281,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",105.408343370974,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",106.531227615858,
"KOR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",108.068442753095,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",73.1945459143254,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",72.9178276696755,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",76.0697513466817,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",75.4986192630975,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",75.9120863769834,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",77.2790893142694,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",77.2844273511037,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",77.1551660345656,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",76.1275910373414,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",75.7195781505865,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",75.5154386385135,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",76.7181523754587,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",80.6537989143884,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",78.6361866658143,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",80.4818319515882,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",80.788983870212,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",81.4981581751938,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",82.5376567994713,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",83.2124773526461,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",85.1015385472654,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",85.1675303058576,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",85.9877410667606,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",86.7581611385296,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",88.3884332435159,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",89.7641129020995,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",90.0213069907513,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",91.5485064974268,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",92.2449825569942,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",91.9598287403028,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",94.4582811587338,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",95.9960867842795,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.0967520940553,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.4011394050336,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.5537478738139,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",101.175742376349,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",100.869370344804,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",103.248806910756,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",105.015980648044,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",106.883398101336,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",108.876874402513,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",110.463728692611,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",111.680683239085,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",112.132653212703,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",113.562054453399,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",117.484142093424,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",117.279558431812,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",120.604078603858,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",124.079419488903,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",125.664462351208,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",130.655667508943,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",134.219052434015,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",137.408137583906,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",143.434943239356,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",147.959851931448,
"LUX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",152.455141743225,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",56.3433639411143,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",57.6614779694566,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",58.7659786231886,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",59.4245989785862,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",60.5294981628695,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",61.4847970917601,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",62.4167996090225,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",63.5322852278971,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",65.0084037884173,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",66.2808459724659,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",67.5371005533377,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",68.2019821149476,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",69.047326884807,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",70.5035724084381,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",72.2598410394087,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",73.6335460566295,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",74.4756311777712,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",75.0165367070241,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",75.2265857664402,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",75.6274954831411,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",76.0398760825554,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",76.5936348859494,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",77.5907075997063,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",78.9020086162202,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",80.2515329296759,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",81.340120280809,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",82.2495988550357,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",83.2169302890229,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",83.47374983868,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",83.872381923448,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",84.6134115685376,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",85.5106129939428,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",86.6580012242175,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",88.1505635568247,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",89.4183191589335,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",90.5272291747408,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",91.6467642626179,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",91.8365386825889,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",92.3682754577261,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",94.010496941878,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",95.6594517630174,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",98.8394423801467,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",101.845497762948,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.655608093888,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",104.784549834648,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",106.506024218005,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.046954439169,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",109.792398683359,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",112.434539583505,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",114.459042023016,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",116.651976174646,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",119.201285351724,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",121.857531978084,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",124.374899264623,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",127.297687942398,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",130.275621300544,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",132.848997607489,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",135.788775328661,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",138.09910760805,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",140.218752064495,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",142.212076389756,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",143.608171964022,
"MEX","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",145.072708248584,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",86.0156624787933,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",88.2741676907753,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",90.0274722999283,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",91.4530070014662,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",93.0899316431044,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",94.2608239999542,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",95.3835857898059,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",95.9005977877821,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",96.6921409674987,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",97.6583540721385,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",98.0711512068235,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",99.729263683503,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",100.812409952156,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",101.796352037406,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",102.846937156195,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",103.702694627008,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",104.624188188409,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",105.782226275001,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",106.76726012514,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",107.71232541145,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",108.904943444572,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",110.428912696689,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",111.217775801264,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",112.489368057475,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",114.03086640803,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",115.236913371446,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",116.951308424411,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",118.276911796113,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",118.359071387373,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",118.923818207231,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",119.861644770538,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",117.534465634859,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",116.321598796163,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",113.438213446287,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",111.863776037942,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",111.889411719608,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",111.486695100091,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",111.943055893966,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",111.401917477962,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",110.880331527981,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",110.944179337863,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",109.991596131827,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",108.836187077333,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",107.097037452977,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",104.944965125191,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",103.752431554283,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",99.0951310269666,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",99.7494722935594,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",96.9348715931293,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",95.3930117674831,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",95.3774187174243,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",95.380697921963,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",95.7223342519368,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",96.6030689025576,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",96.564019136785,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.3365777087202,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.2315376694844,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.4552610347216,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.796200495631,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.517000800163,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.729197737766,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.939636638504,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",105.90341295227,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",107.63375267146,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",109.639579513441,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",111.719061695306,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",113.718893519733,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",116.83546527152,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",119.864703295592,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",121.991331891791,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",125.347850077523,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",127.419114735094,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",129.697143264013,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",132.058859489213,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",133.172423708428,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",135.703573537341,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",137.814409912423,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",141.350844556963,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",144.371070132413,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",34.4146225805815,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",34.7441594464989,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",35.1689245310105,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",35.7459432577847,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",36.8142570901661,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",37.9787538903737,
"NZL","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",39.3094722258126,
